# time	flux	flux_err	flux_column=pdcsap_flux
1.790658907316483237e+03	9.892862439155578613e-01	3.211692383047193289e-04
1.790660296232026667e+03	9.939615130424499512e-01	3.222262894269078970e-04
1.790661685147571234e+03	9.939626455307006836e-01	3.216406330466270447e-04
1.790663074062883425e+03	9.908118844032287598e-01	3.218088240828365088e-04
1.790664462978427764e+03	9.941279888153076172e-01	3.226641274522989988e-04
1.790665851893971649e+03	9.944982528686523438e-01	3.216812619939446449e-04
1.790667240809515079e+03	9.953028559684753418e-01	3.218177880626171827e-04
1.790668629725059418e+03	9.986001849174499512e-01	3.223473031539469957e-04
1.790670018640371154e+03	9.976300597190856934e-01	3.222987579647451639e-04
1.790671407555914811e+03	9.975557923316955566e-01	3.220361541025340557e-04
1.790672796471459151e+03	9.997234344482421875e-01	3.222639788873493671e-04
1.790674185386770660e+03	1.000931620597839355e+00	3.225500695407390594e-04
1.790675574302314999e+03	1.000697374343872070e+00	3.218347846996039152e-04
1.790676963217626508e+03	1.000325560569763184e+00	3.224437241442501545e-04
1.790678352133170392e+03	1.003497838973999023e+00	3.228813293389976025e-04
1.790679741048714050e+03	1.001894712448120117e+00	3.224285610485821962e-04
1.790681129964025786e+03	1.003630876541137695e+00	3.224243409931659698e-04
1.790682518879570580e+03	1.003385305404663086e+00	3.223432286176830530e-04
1.790683907794882089e+03	1.004888653755187988e+00	3.226783301215618849e-04
1.790685296710193143e+03	1.002142548561096191e+00	3.220833896193653345e-04
1.790686685625736573e+03	1.004655957221984863e+00	3.225739346817135811e-04
1.790688074541047627e+03	1.006116628646850586e+00	3.233250754419714212e-04
1.790689463456592648e+03	1.004642367362976074e+00	3.220773360226303339e-04
1.790690852371904839e+03	1.005227446556091309e+00	3.230177389923483133e-04
1.790692241287215893e+03	1.004553079605102539e+00	3.227623528800904751e-04
1.790693630202759323e+03	1.004868745803833008e+00	3.221853403374552727e-04
1.790695019118070377e+03	1.003342747688293457e+00	3.225944528821855783e-04
1.790696408033381886e+03	1.004142999649047852e+00	3.223696257919073105e-04
1.790697796948693394e+03	1.005327105522155762e+00	3.226851695217192173e-04
1.790699185864004903e+03	1.002050638198852539e+00	3.223518433514982462e-04
1.790700574779549243e+03	1.004488229751586914e+00	3.228958230465650558e-04
1.790701963694860297e+03	1.001436710357666016e+00	3.222457889933139086e-04
1.790703352610171805e+03	1.003906846046447754e+00	3.224427928216755390e-04
1.790704741525483314e+03	9.992235898971557617e-01	3.219207283109426498e-04
1.790706130440793913e+03	9.988774061203002930e-01	3.220590879209339619e-04
1.790707519356105649e+03	1.003317236900329590e+00	3.224930551368743181e-04
1.790708908271417386e+03	1.001399159431457520e+00	3.224059764761477709e-04
1.790710297186728894e+03	1.000929594039916992e+00	3.221318474970757961e-04
1.790711686102040403e+03	9.999331235885620117e-01	3.220547223463654518e-04
1.790713075017351002e+03	9.994674324989318848e-01	3.215420001652091742e-04
1.790714463932662056e+03	1.000088334083557129e+00	3.223328385502099991e-04
1.790715852847973565e+03	1.001793622970581055e+00	3.224815300200134516e-04
1.790717241763285983e+03	9.997642040252685547e-01	3.218890051357448101e-04
1.790718630678364661e+03	1.000725507736206055e+00	3.219239588361233473e-04
1.790720019593675261e+03	9.991252422332763672e-01	3.223892708774656057e-04
1.790721408508986315e+03	1.001798272132873535e+00	3.217999183107167482e-04
1.790722797424296914e+03	1.000890135765075684e+00	3.221842925995588303e-04
1.790724186339608423e+03	1.001335740089416504e+00	3.220821963623166084e-04
1.790725575254688010e+03	1.000275135040283203e+00	3.216718614567071199e-04
1.790726964169999519e+03	1.002575874328613281e+00	3.225353138986974955e-04
1.790728353085310573e+03	1.003110170364379883e+00	3.226292901672422886e-04
1.790729742000388342e+03	1.001340150833129883e+00	3.221007355023175478e-04
1.790731130915699850e+03	1.007543444633483887e+00	3.229476278647780418e-04
1.790732519830778529e+03	1.000415682792663574e+00	3.215204051230102777e-04
1.790733908746090037e+03	1.001903176307678223e+00	3.223614476155489683e-04
1.790735297661401773e+03	1.001886248588562012e+00	3.222165105398744345e-04
1.790736686576479769e+03	1.003203272819519043e+00	3.221358929295092821e-04
1.790738075491791278e+03	1.001956105232238770e+00	3.221845254302024841e-04
1.790739464406869956e+03	1.000214576721191406e+00	3.224037354812026024e-04
1.790740853322181010e+03	1.003394365310668945e+00	3.222545783501118422e-04
1.790742242237259688e+03	9.984726905822753906e-01	3.220226208213716745e-04
1.790743631152338367e+03	1.004140853881835938e+00	3.226724511478096247e-04
1.790745020067649875e+03	9.997785091400146484e-01	3.216919722035527229e-04
1.790746408982728553e+03	1.002463698387145996e+00	3.224012034479528666e-04
1.790747797897806777e+03	1.001035451889038086e+00	3.220252110622823238e-04
1.790749186813117376e+03	1.001555562019348145e+00	3.222560335416346788e-04
1.790750575728195599e+03	1.000573992729187012e+00	3.223644744139164686e-04
1.790751964643274732e+03	1.001938700675964355e+00	3.223193052690476179e-04
1.790753353558354320e+03	9.994633197784423828e-01	3.217319317627698183e-04
1.790754742473665374e+03	1.000586509704589844e+00	3.221030638087540865e-04
1.790756131388743142e+03	1.000224471092224121e+00	3.223887761123478413e-04
1.790757520303821366e+03	1.001477003097534180e+00	3.220436628907918930e-04
1.790758909218900044e+03	1.001506686210632324e+00	3.218758211005479097e-04
1.790760298133979177e+03	1.002686738967895508e+00	3.225157270208001137e-04
1.790761687049057855e+03	1.004976511001586914e+00	3.222250961698591709e-04
1.790763075964368909e+03	1.003507137298583984e+00	3.220645885448902845e-04
1.790764464879447132e+03	1.002848863601684570e+00	3.219828358851373196e-04
1.790765853794525810e+03	1.009063601493835449e+00	3.230739966966211796e-04
1.790767242709604488e+03	1.006274700164794922e+00	3.230252186767756939e-04
1.790768631624683167e+03	1.006902813911437988e+00	3.223595558665692806e-04
1.790770020539761845e+03	1.008500099182128906e+00	3.232240851502865553e-04
1.790771409454607010e+03	1.008297562599182129e+00	3.224386309739202261e-04
1.790772798369685916e+03	1.007538080215454102e+00	3.230161964893341064e-04
1.790774187284764594e+03	1.008127808570861816e+00	3.229597932659089565e-04
1.790775576199842362e+03	1.006494998931884766e+00	3.222618834115564823e-04
1.790776965114920586e+03	1.006513118743896484e+00	3.228525456506758928e-04
1.790778354029999264e+03	1.013628363609313965e+00	3.234366595279425383e-04
1.790779742945078397e+03	1.008523464202880859e+00	3.224134561605751514e-04
1.790781131859924471e+03	1.005395650863647461e+00	3.226018161512911320e-04
1.790782520775002467e+03	1.009283065795898438e+00	3.229137801099568605e-04
1.790783909690080691e+03	1.008968114852905273e+00	3.229674475733190775e-04
1.790785298605158459e+03	1.004479408264160156e+00	3.222200321033596992e-04
1.790786687520005216e+03	1.005625605583190918e+00	3.223719832021743059e-04
1.790788076435084349e+03	1.004912614822387695e+00	3.224330721423029900e-04
1.790789465350162573e+03	1.003086328506469727e+00	3.222151135560125113e-04
1.790790854265007738e+03	1.003567218780517578e+00	3.227148845326155424e-04
1.790792243180085734e+03	1.000287890434265137e+00	3.219901700504124165e-04
1.790793632094931581e+03	1.006904959678649902e+00	3.230659058317542076e-04
1.790795021010011169e+03	9.953970909118652344e-01	3.218614438083022833e-04
1.790796409924857016e+03	9.955371618270874023e-01	3.216764889657497406e-04
1.790797798839934785e+03	9.958490133285522461e-01	3.215372271370142698e-04
1.790799187754780178e+03	9.965273141860961914e-01	3.217448538634926081e-04
1.790800576669858856e+03	9.981456398963928223e-01	3.224783285986632109e-04
1.790801965584704703e+03	9.971601963043212891e-01	3.214736352674663067e-04
1.790803354499782927e+03	9.985862374305725098e-01	3.217460762243717909e-04
1.790804743414628774e+03	9.978632330894470215e-01	3.226644475944340229e-04
1.790806132329474622e+03	9.964310526847839355e-01	3.219644131604582071e-04
1.790807521244553300e+03	9.956212043762207031e-01	3.216064651496708393e-04
1.790808910159399147e+03	9.959597587585449219e-01	3.220298967789858580e-04
1.790810299074244540e+03	9.985909461975097656e-01	3.215587639715522528e-04
1.790811687989322309e+03	9.967275857925415039e-01	3.220860089641064405e-04
1.790813076904168156e+03	9.961186647415161133e-01	3.217181365471333265e-04
1.790814465819014913e+03	9.990848898887634277e-01	3.221117367502301931e-04
1.790815854733860760e+03	1.000207901000976562e+00	3.218103665858507156e-04
1.790817243648938529e+03	1.002768158912658691e+00	3.226278640795499086e-04
1.790818632563783922e+03	1.002247571945190430e+00	3.223067033104598522e-04
1.790820021478629315e+03	1.002964854240417480e+00	3.224455285817384720e-04
